2773196,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
842449,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3418895,0.0,0.0,0.0,0.0,0,4,0,0,0,0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6742912,0.0,0.0,0.0,0.0,0,0,0,0,7,1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6055819,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2912054,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
539794,0.0,0.12283779755124315,0.0,0.0,0,2,0,0,0,0,2,7,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13832,0.4417962324499762,1.8949893240971893,0.0,0.0,1,69,0,0,0,0,1,0,0.4417962324499762,0.0,1,0,0.4417962324499762,0.4565421549239081,1,5,0.0,0.0,0,0,0.0,1.1053826773149921E-5,0,1,0.0,0.1903373256294326,0,6,0.0,0.011974782802577237,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2772907,221.69233095624486,195.48479429110594,0.0,0.1001266528086015,944,9322,0,36,20664,208,228,53,0.0,0.8071949273402211,0,33,117.42715037265573,54.29076454461773,585,452,1.9017320629783296,1.0312306989557711,11,41,2.862287805438769,5.831760677430537,13,517,39.90252000649642,61.14446111289816,193,3651,1.2173913443119073,1.2696997423735141,5,92,4,5,1,18,0,1,1,105,195,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,2130
5472603,0.08836959838790359,0.0,0.0,0.0,2,0,0,0,0,0,11,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
